400
198	338	25		202	338	67		314	338	75		316	338	80		39	339	-73
61	339	24		99	339	96		139	339	-91		145	339	91		170	339	22
179	339	-76		189	339	24		237	339	-77		238	339	-76		269	339	27
7	340	-48		9	340	74		38	340	5		73	340	23		87	340	89
163	340	0		179	340	92		300	340	98		305	340	-94		316	340	34
10	341	47		11	341	40		14	341	-47		17	341	12		70	341	3
95	341	50		102	341	81		128	341	13		153	341	98		188	341	88
231	341	37		244	341	54		279	341	87		284	341	68		288	341	21
307	341	-81		10	342	-70		24	342	-2		58	342	67		89	342	8
101	342	0		111	342	-98		113	342	-2		145	342	87		250	342	-99
257	342	-80		265	342	73		268	342	81		305	342	67		4	343	-84
72	343	-46		118	343	-63		130	343	97		148	343	38		155	343	80
165	343	-20		215	343	-54		218	343	70		240	343	56		295	343	4
337	343	63		43	344	-19		67	344	-18		78	344	22		106	344	-40
118	344	1		155	344	90		170	344	55		172	344	21		175	344	-21
203	344	0		230	344	-55		259	344	35		332	344	41		333	344	36
22	345	-58		32	345	-42		66	345	-52		91	345	-57		101	345	2
106	345	64		164	345	38		231	345	50		233	345	93		283	345	52
328	345	48		47	346	-62		49	346	-64		74	346	87		141	346	-74
222	346	-16		236	346	83		284	346	27		294	346	1		298	346	91
4	347	-35		20	347	90		33	347	-39		46	347	78		57	347	27
88	347	-89		93	347	-89		210	347	14		224	347	59		231	347	1
235	347	16		237	347	-91		262	347	33		303	347	21		328	347	30
30	348	0		45	348	2		53	348	30		102	348	-15		241	348	44
266	348	76		272	348	-63		284	348	74		325	348	23		335	348	33
17	349	16		25	349	78		104	349	-45		133	349	-16		142	349	44
181	349	54		195	349	-27		298	349	82		308	349	-26		309	349	40
319	349	16		331	349	51		34	350	-5		54	350	-21		74	350	71
107	350	86		121	350	23		146	350	-26		177	350	24		183	350	34
239	350	-63		244	350	99		249	350	-41		266	350	3		302	350	25
303	350	37		330	350	89		84	351	76		109	351	50		120	351	78
153	351	57		163	351	-77		179	351	99		205	351	69		234	351	74
235	351	52		276	351	37		281	351	89		300	351	40		306	351	0
312	351	14		16	352	97		17	352	94		38	352	37		57	352	37
72	352	-89		101	352	45		105	352	42		126	352	-52		137	352	80
158	352	12		178	352	3		209	352	84		258	352	99		304	352	60
21	353	-94		45	353	89		163	353	-36		175	353	-97		208	353	-9
216	353	90		252	353	42		260	353	29		287	353	82		307	353	44
11	354	-79		25	354	29		44	354	23		71	354	-19		82	354	-75
96	354	-72		101	354	11		103	354	65		177	354	81		205	354	46
222	354	8		251	354	-10		338	354	90		353	354	5		46	355	57
90	355	-12		103	355	62		106	355	90		131	355	-63		154	355	-62
160	355	-61		161	355	-83		194	355	63		209	355	39		234	355	-53
239	355	31		278	355	-8		314	355	90		1	356	0		13	356	-75
40	356	99		53	356	-95		116	356	-78		189	356	48		209	356	77
233	356	68		238	356	7		242	356	40		270	356	-32		34	357	68
46	357	97		86	357	33		99	357	99		133	357	43		135	357	44
161	357	87		261	357	1		316	357	8		328	357	27		10	358	72
68	358	-50		77	358	71		142	358	5		144	358	-74		169	358	67
171	358	-34		181	358	99		231	358	81		250	358	15		279	358	50
282	358	-7		308	358	35		326	358	75		332	358	13		5	359	75
53	359	60		115	359	43		137	359	87		186	359	34		203	359	96
216	359	43		250	359	89		273	359	-68		292	359	67		294	359	37
327	359	-21		345	359	26		17	360	-98		41	360	-5		102	360	-22
119	360	75		129	360	-32		160	360	20		256	360	14		291	360	-48
84	361	73		109	361	88		137	361	83		156	361	-64		323	361	-13
340	361	-28		347	361	34		35	362	-97		57	362	16		58	362	60
67	362	-71		84	362	57		87	362	44		89	362	99		106	362	8
114	362	31		120	362	96		178	362	61		187	362	7		202	362	48
221	362	-11		265	362	19		279	362	-50		289	362	-73		304	362	84
38	363	64		73	363	17		117	363	-11		121	363	24		146	363	-9
171	363	-52		174	363	-22		223	363	-52		242	363	80		248	363	-99
302	363	-74		321	363	56		330	363	57		351	363	67		12	364	-55
18	364	-64		41	364	69		49	364	83		55	364	-82		58	364	38
113	364	-39		143	364	92		171	364	63		193	364	95		219	364	0
262	364	-46		266	364	69		299	364	87		302	364	66		306	364	72
313	364	-8		346	364	-87		2	365	-12		29	365	62		89	365	15
134	365	0		159	365	33		206	365	75		218	365	90		252	365	54
279	365	-26		358	365	83		34	366	97		40	366	54		55	366	96
58	366	99		71	366	53		72	366	-93		90	366	-46		194	366	79
200	366	50		238	366	24		241	366	5		253	366	26		304	366	86
306	366	59		316	366	54		334	366	7		354	366	4		43	367	-61
71	367	46		138	367	-19		154	367	48		174	367	-60		287	367	44
293	367	-75		318	367	38		360	367	6		366	367	96		6	368	-74
116	368	-1		166	368	92		203	368	41		207	368	-40		277	368	78
281	368	3		286	368	19		314	368	82		4	369	53		24	369	88
102	369	3		134	369	-31		161	369	34		195	369	-79		202	369	91
232	369	62		238	369	11		253	369	82		255	369	-30		261	369	37
302	369	33		329	369	-62		342	369	-43		348	369	17		14	370	1
34	370	55		43	370	-52		53	370	51		62	370	9		108	370	-77
149	370	46		152	370	-58		224	370	99		322	370	82		331	370	43
341	370	21		40	371	-64		69	371	54		96	371	20		100	371	52
125	371	-4		141	371	36		171	371	-52		315	371	-22		321	371	82
339	371	-63		353	371	36		367	371	45		21	372	-11		28	372	1
103	372	-44		141	372	92		173	372	7		336	372	98		338	372	-21
343	372	-24		350	372	62		16	373	95		19	373	-99		51	373	-62
90	373	-95		105	373	-8		123	373	0		127	373	-5		138	373	47
153	373	44		173	373	79		224	373	24		239	373	-48		264	373	12
307	373	-70		312	373	-82		314	373	85		345	373	-63		354	373	1
25	374	48		74	374	81		80	374	-88		87	374	32		96	374	45
108	374	45		114	374	52		161	374	75		185	374	-9		191	374	-55
193	374	33		232	374	-28		239	374	91		328	374	52		333	374	-38
338	374	44		12	375	-61		27	375	5		29	375	56		36	375	52
67	375	-50		126	375	69		170	375	66		224	375	93		226	375	-57
229	375	-26		236	375	-69		241	375	24		311	375	-4		341	375	94
66	376	-27		69	376	94		77	376	17		128	376	-27		233	376	-85
237	376	14		249	376	1		305	376	98		312	376	-74		322	376	-73
346	376	-35		363	376	-12		79	377	-18		99	377	97		128	377	-63
139	377	50		175	377	-14		182	377	-45		188	377	43		204	377	87
259	377	65		329	377	51		346	377	93		373	377	78		30	378	-7
87	378	33		156	378	-38		161	378	37		186	378	65		203	378	56
242	378	43		276	378	87		295	378	62		316	378	71		365	378	78
83	379	-58		98	379	44		111	379	40		165	379	38		169	379	-45
170	379	81		222	379	81		248	379	62		268	379	-19		312	379	90
353	379	70		365	379	47		40	380	-25		43	380	20		52	380	57
139	380	48		173	380	32		188	380	31		194	380	93		200	380	95
245	380	-46		252	380	97		301	380	75		306	380	1		312	380	26
348	380	99		360	380	-17		361	380	86		114	381	81		146	381	-98
149	381	72		169	381	-30		172	381	79		245	381	35		257	381	-45
277	381	82		322	381	87		353	381	51		361	381	75		375	381	95
380	381	60		33	382	-6		59	382	-77		88	382	11		108	382	68
124	382	-60		157	382	-37		167	382	-97		227	382	68		278	382	-2
290	382	-39		343	382	-43		361	382	32		380	382	66		7	383	-31
10	383	-21		28	383	80		52	383	22		86	383	-79		98	383	17
166	383	12		183	383	-39		212	383	-70		232	383	81		269	383	13
360	383	51		379	383	49		382	383	84		15	384	-80		45	384	1
78	384	99		147	384	-13		154	384	90		157	384	39		166	384	28
172	384	19		236	384	-32		277	384	70		291	384	9		357	384	-85
370	384	99		21	385	-13		50	385	-99		58	385	-85		69	385	57
149	385	83		153	385	41		194	385	51		202	385	-92		271	385	-66
300	385	58		306	385	81		350	385	75		356	385	27		366	385	-35
30	386	-48		50	386	14		191	386	4		235	386	52		245	386	93
258	386	71		271	386	51		278	386	30		300	386	76		40	387	-73
51	387	-24		55	387	17		61	387	0		113	387	-56		141	387	94
210	387	58		225	387	20		250	387	76		259	387	21		305	387	-31
335	387	34		337	387	96		343	387	20		6	388	81		9	388	-90
46	388	29		85	388	57		98	388	54		114	388	49		140	388	91
142	388	37		165	388	-5		169	388	98		182	388	14		205	388	57
217	388	-38		234	388	47		237	388	64		242	388	56		248	388	38
335	388	24		25	389	14		75	389	40		91	389	82		94	389	-93
159	389	73		200	389	7		306	389	38		313	389	-59		317	389	-43
346	389	-66		22	390	-78		35	390	-61		39	390	82		43	390	16
85	390	23		109	390	-82		165	390	99		203	390	71		220	390	-20
277	390	53		305	390	3		324	390	80		56	391	0		89	391	71
120	391	-54		179	391	32		190	391	-8		210	391	21		226	391	89
289	391	10		338	391	32		387	391	6		16	392	25		42	392	22
55	392	85		147	392	27		154	392	3		173	392	58		221	392	-67
235	392	29		267	392	-98		321	392	-44		337	392	63		346	392	34
3	393	-7		69	393	17		93	393	76		107	393	16		174	393	-20
182	393	36		224	393	18		227	393	57		320	393	44		371	393	41
377	393	32		386	393	55		62	394	46		81	394	99		105	394	-8
145	394	-8		172	394	63		185	394	-75		206	394	16		227	394	81
280	394	-25		371	394	95		393	394	29		65	395	-72		81	395	93
100	395	31		126	395	63		134	395	-42		138	395	5		145	395	-3
154	395	24		172	395	82		176	395	-50		187	395	69		278	395	42
290	395	-90		298	395	46		383	395	68		389	395	61		6	396	50
28	396	73		98	396	4		111	396	25		152	396	83		326	396	-9
361	396	47		19	397	-35		50	397	2		64	397	-33		91	397	84
95	397	-63		170	397	-90		223	397	-7		227	397	67		242	397	38
289	397	66		292	397	48		295	397	-46		22	398	76		24	398	18
96	398	7		109	398	10		118	398	52		143	398	59		171	398	83
208	398	-57		221	398	-58		268	398	-18		324	398	6		350	398	34
367	398	-82		395	398	52		68	399	-39		94	399	-25		138	399	59
145	399	-30		184	399	8		233	399	24		235	399	70		291	399	26
293	399	-29		303	399	37		310	399	7		20	400	-15		31	400	70
34	400	98		37	400	80		45	400	41		87	400	91		108	400	95
128	400	-21		195	400	-90		227	400	48		235	400	87		239	400	15
277	400	88		280	400	3		293	400	33		310	400	29		352	400	-88
